seed,boost,degrade,regime,n_meta,rcls_t,rupt_t,crit_t,max_tens,max_rp,min_sep,min_elast,fatigue
69,0.45,0.020,3,12,63,-1,-1,0.0029,4.6035,0.2259,0.00000,0.0126
70,0.45,0.020,1,1,-1,90,84,0.7873,11.8949,0.1088,-0.03851,1.9700
71,0.45,0.020,3,8,72,-1,-1,0.0049,4.6976,0.2321,0.00000,0.0111
72,0.45,0.020,3,7,65,-1,-1,0.7349,9.7451,0.1175,-0.00949,1.8426
73,0.45,0.020,3,12,7,-1,-1,0.0309,4.9723,0.2126,-0.00614,0.0545
74,0.45,0.020,3,10,9,-1,-1,0.0399,4.9008,0.2102,-0.00597,0.0562
75,0.45,0.020,3,16,49,-1,-1,0.0044,4.6654,0.2225,0.00000,0.0180
76,0.45,0.020,3,16,44,-1,-1,0.0050,4.6643,0.2240,0.00000,0.0202
77,0.45,0.020,3,9,77,-1,-1,0.0024,4.5888,0.2307,0.00000,0.0102
78,0.45,0.020,3,14,50,-1,-1,0.0047,4.6519,0.2266,0.00000,0.0201
79,0.45,0.020,3,11,63,-1,-1,0.0050,4.6931,0.2288,0.00000,0.0169
80,0.45,0.020,3,10,74,-1,-1,0.0024,4.6049,0.2306,0.00000,0.0112
81,0.45,0.020,3,9,75,-1,-1,0.0043,4.6363,0.2314,0.00000,0.0132
82,0.45,0.020,3,12,7,-1,-1,0.0221,4.9129,0.2135,-0.00516,0.0478
83,0.45,0.020,3,10,67,-1,-1,0.0049,4.6865,0.2333,0.00000,0.0198
84,0.45,0.020,3,11,69,-1,-1,0.0037,4.6192,0.2290,0.00000,0.0131
85,0.45,0.020,1,1,-1,84,75,0.8241,12.0634,0.1041,-0.03647,2.1403
86,0.45,0.020,2,2,12,131,102,0.9826,11.8529,0.0872,-0.00958,4.0194
87,0.45,0.020,3,13,60,-1,-1,0.0047,4.6638,0.2294,0.00000,0.0143
88,0.45,0.020,3,9,70,-1,-1,0.0032,4.6268,0.2344,0.00000,0.0142
89,0.45,0.020,3,11,60,-1,-1,0.0040,4.6196,0.2208,0.00000,0.0139
90,0.45,0.020,3,14,62,-1,-1,0.0042,4.6580,0.2282,0.00000,0.0142
91,0.45,0.020,3,10,55,-1,-1,0.0058,4.7116,0.2274,0.00000,0.0195
92,0.45,0.020,3,5,17,-1,-1,0.0589,4.9834,0.2022,-0.00715,0.0735
93,0.45,0.020,3,10,58,-1,-1,0.0043,4.6520,0.2277,0.00000,0.0179
94,0.45,0.020,3,11,65,-1,-1,0.0044,4.6466,0.2267,0.00000,0.0212
95,0.45,0.020,3,16,57,-1,-1,0.0053,4.6705,0.2243,0.00000,0.0207
96,0.45,0.020,3,11,62,-1,-1,0.0048,4.6493,0.2297,0.00000,0.0150
97,0.45,0.020,3,12,59,-1,-1,0.0050,4.6819,0.2281,0.00000,0.0210
98,0.45,0.020,2,7,41,150,141,0.8500,12.2602,0.1012,-0.01210,2.2938
99,0.45,0.020,2,10,52,188,181,0.8226,12.1890,0.1047,-0.01207,2.1257
100,0.45,0.020,3,16,50,-1,-1,0.0048,4.6480,0.2244,0.00000,0.0231
1,0.50,0.020,3,14,51,-1,-1,0.0966,5.2153,0.2063,-0.00522,0.1199
2,0.50,0.020,3,10,60,-1,-1,0.0043,4.6501,0.2213,0.00000,0.0162
3,0.50,0.020,1,1,-1,81,70,0.7873,12.0678,0.1082,-0.04338,1.9612
4,0.50,0.020,3,10,64,-1,-1,0.0049,4.6750,0.2300,0.00000,0.0151
5,0.50,0.020,3,10,58,-1,-1,0.0031,4.6233,0.2308,0.00000,0.0111
6,0.50,0.020,3,11,63,-1,-1,0.0060,4.6781,0.2343,0.00000,0.0184
7,0.50,0.020,3,14,10,-1,-1,0.0610,5.0972,0.2052,-0.00949,0.0858
8,0.50,0.020,3,10,62,-1,-1,0.0036,4.6460,0.2302,0.00000,0.0119
9,0.50,0.020,3,11,56,-1,-1,0.0041,4.6576,0.2232,0.00000,0.0180
10,0.50,0.020,3,16,48,-1,-1,0.0524,4.8606,0.2131,-0.00362,0.0875
11,0.50,0.020,3,9,74,-1,-1,0.0032,4.6214,0.2281,0.00000,0.0144
12,0.50,0.020,3,11,63,-1,-1,0.0058,4.7064,0.2306,0.00000,0.0195
13,0.50,0.020,3,9,71,-1,-1,0.0033,4.6295,0.2358,0.00000,0.0107
14,0.50,0.020,1,1,-1,105,96,0.8613,12.1056,0.1003,-0.01941,2.6302
15,0.50,0.020,3,9,75,-1,-1,0.0032,4.6290,0.2313,0.00000,0.0125
16,0.50,0.020,1,1,-1,77,71,0.7008,12.0403,0.1197,-0.03839,1.5752
17,0.50,0.020,3,15,41,-1,-1,0.0069,4.6385,0.2229,-0.00141,0.0194
18,0.50,0.020,3,9,71,-1,-1,0.0024,4.6028,0.2337,0.00000,0.0073
19,0.50,0.020,3,8,75,-1,-1,0.0022,4.5983,0.2287,0.00000,0.0077
20,0.50,0.020,3,8,67,-1,-1,0.0029,4.6222,0.2202,0.00000,0.0083
21,0.50,0.020,3,11,53,-1,-1,0.0032,4.6220,0.2252,0.00000,0.0125
22,0.50,0.020,3,11,59,-1,-1,0.0043,4.6382,0.2289,0.00000,0.0196
23,0.50,0.020,3,11,63,-1,-1,0.0036,4.6389,0.2308,0.00000,0.0146
24,0.50,0.020,3,8,65,-1,-1,0.0031,4.6284,0.2303,0.00000,0.0102
25,0.50,0.020,3,12,63,-1,-1,0.0052,4.6812,0.2243,0.00000,0.0158
26,0.50,0.020,3,14,58,-1,-1,0.0047,4.6858,0.2231,0.00000,0.0172
27,0.50,0.020,3,9,71,-1,-1,0.0026,4.6150,0.2272,0.00000,0.0080
28,0.50,0.020,3,15,10,-1,-1,0.0338,4.9226,0.2139,-0.00659,0.0744
29,0.50,0.020,3,10,63,-1,-1,0.0028,4.6058,0.2309,0.00000,0.0094
30,0.50,0.020,3,11,56,-1,-1,0.0045,4.6707,0.2285,0.00000,0.0163
31,0.50,0.020,2,4,48,162,151,0.8969,12.0666,0.0966,-0.00921,2.8796
32,0.50,0.020,3,8,63,-1,-1,0.0025,4.5956,0.2328,0.00000,0.0078
33,0.50,0.020,3,8,78,-1,-1,0.0025,4.6037,0.2335,0.00000,0.0095
34,0.50,0.020,3,8,65,-1,-1,0.0032,4.6243,0.2338,0.00000,0.0126
35,0.50,0.020,3,9,63,-1,-1,0.0037,4.6466,0.2311,0.00000,0.0115
36,0.50,0.020,3,7,75,-1,-1,0.0041,4.6686,0.2316,0.00000,0.0094
37,0.50,0.020,3,11,62,-1,-1,0.0026,4.6148,0.2306,0.00000,0.0135
38,0.50,0.020,3,8,72,-1,-1,0.0036,4.6490,0.2326,0.00000,0.0128
39,0.50,0.020,3,10,62,-1,-1,0.3773,6.8419,0.1654,-0.00557,0.6176
40,0.50,0.020,3,11,45,-1,-1,0.0030,4.5999,0.2243,0.00000,0.0092
41,0.50,0.020,3,16,9,-1,-1,0.0464,5.1641,0.2021,-0.00980,0.0881
42,0.50,0.020,2,4,50,145,133,0.9051,12.1329,0.0945,-0.01185,2.6816
43,0.50,0.020,3,8,77,-1,-1,0.0024,4.6091,0.2276,0.00000,0.0072
44,0.50,0.020,3,7,71,-1,-1,0.0034,4.6221,0.2360,0.00000,0.0095
45,0.50,0.020,3,12,61,-1,-1,0.2914,6.2562,0.1777,-0.00596,0.4236
46,0.50,0.020,3,4,49,-1,-1,0.0013,4.5682,0.2279,0.00000,0.0020
47,0.50,0.020,3,10,72,-1,-1,0.0028,4.6104,0.2310,0.00000,0.0099
48,0.50,0.020,3,9,52,-1,-1,0.0025,4.6057,0.2283,0.00000,0.0101
49,0.50,0.020,3,13,58,-1,-1,0.0031,4.6061,0.2262,0.00000,0.0141
50,0.50,0.020,3,11,63,-1,-1,0.0041,4.6356,0.2304,0.00000,0.0153
51,0.50,0.020,3,10,62,-1,-1,0.0032,4.6261,0.2303,0.00000,0.0124
52,0.50,0.020,2,4,47,138,124,0.8874,12.1571,0.0974,-0.01117,2.6680
53,0.50,0.020,2,3,29,160,130,0.9661,12.3121,0.0891,-0.01078,4.0559
54,0.50,0.020,3,10,58,-1,-1,0.0039,4.6634,0.2253,0.00000,0.0125
55,0.50,0.020,3,12,58,-1,-1,0.0036,4.6445,0.2278,0.00000,0.0162
56,0.50,0.020,3,12,66,-1,-1,0.0036,4.6309,0.2257,0.00000,0.0173
57,0.50,0.020,3,10,54,-1,-1,0.0029,4.6043,0.2266,0.00000,0.0112
58,0.50,0.020,3,13,61,-1,-1,0.0040,4.6564,0.2251,0.00000,0.0158
59,0.50,0.020,3,8,78,-1,-1,0.0039,4.6604,0.2366,0.00000,0.0109
60,0.50,0.020,3,9,62,-1,-1,0.0018,4.5829,0.2327,0.00000,0.0062
61,0.50,0.020,3,12,65,-1,-1,0.0023,4.6014,0.2282,0.00000,0.0087
62,0.50,0.020,3,9,69,-1,-1,0.0053,4.6851,0.2324,0.00000,0.0153
63,0.50,0.020,3,11,63,-1,-1,0.0033,4.6149,0.2252,0.00000,0.0130
64,0.50,0.020,3,13,61,-1,-1,0.0043,4.6328,0.2241,0.00000,0.0212
65,0.50,0.020,3,8,67,-1,-1,0.0035,4.6384,0.2287,0.00000,0.0081
66,0.50,0.020,2,7,50,159,154,0.7775,11.9741,0.1100,-0.01103,1.8546
67,0.50,0.020,3,9,59,-1,-1,0.4591,7.2220,0.1554,-0.00856,0.8667
68,0.50,0.020,3,8,54,-1,-1,0.0027,4.6132,0.2255,0.00000,0.0060
69,0.50,0.020,3,11,63,-1,-1,0.0030,4.6130,0.2259,0.00000,0.0130
70,0.50,0.020,1,1,-1,88,78,0.8044,11.8703,0.1062,-0.04208,2.0455
71,0.50,0.020,3,7,72,-1,-1,0.0049,4.6976,0.2337,0.00000,0.0136
72,0.50,0.020,3,7,65,-1,-1,0.6756,9.1282,0.1253,-0.00875,1.5533
73,0.50,0.020,3,11,8,-1,-1,0.0342,5.0055,0.2121,-0.00665,0.0587
74,0.50,0.020,3,9,9,-1,-1,0.0435,4.9308,0.2096,-0.00651,0.0546
75,0.50,0.020,3,14,49,-1,-1,0.0032,4.6127,0.2225,0.00000,0.0136
76,0.50,0.020,3,15,44,-1,-1,0.0050,4.6832,0.2254,0.00000,0.0238
77,0.50,0.020,3,8,77,-1,-1,0.0022,4.5907,0.2357,0.00000,0.0078
78,0.50,0.020,3,13,50,-1,-1,0.0028,4.6176,0.2267,0.00000,0.0112
79,0.50,0.020,3,10,63,-1,-1,0.0038,4.6379,0.2292,0.00000,0.0138
80,0.50,0.020,3,9,74,-1,-1,0.0030,4.6176,0.2288,0.00000,0.0133
81,0.50,0.020,3,8,75,-1,-1,0.0028,4.6119,0.2349,0.00000,0.0103
82,0.50,0.020,3,11,10,-1,-1,0.0221,4.9446,0.2132,-0.00566,0.0401
83,0.50,0.020,3,9,67,-1,-1,0.0047,4.6609,0.2328,0.00000,0.0218
84,0.50,0.020,3,10,69,-1,-1,0.0023,4.6061,0.2297,0.00000,0.0085
85,0.50,0.020,1,1,-1,81,72,0.8154,12.1702,0.1050,-0.03960,2.0891
86,0.50,0.020,2,2,12,131,102,0.9742,11.7327,0.0883,-0.01008,3.9184
87,0.50,0.020,3,12,60,-1,-1,0.0041,4.6365,0.2306,0.00000,0.0161
88,0.50,0.020,3,8,70,-1,-1,0.0020,4.5936,0.2340,0.00000,0.0083
89,0.50,0.020,3,11,60,-1,-1,0.0031,4.6147,0.2208,0.00000,0.0116
90,0.50,0.020,3,13,62,-1,-1,0.0037,4.6295,0.2294,0.00000,0.0167
91,0.50,0.020,3,9,55,-1,-1,0.0017,4.5712,0.2295,0.00000,0.0079
92,0.50,0.020,3,4,17,-1,-1,0.0592,4.9881,0.2021,-0.00723,0.0750
93,0.50,0.020,3,10,58,-1,-1,0.0030,4.6100,0.2307,0.00000,0.0121
94,0.50,0.020,3,10,65,-1,-1,0.0032,4.6369,0.2283,0.00000,0.0097
95,0.50,0.020,3,14,57,-1,-1,0.0037,4.6249,0.2245,0.00000,0.0190
96,0.50,0.020,3,10,62,-1,-1,0.0056,4.6759,0.2285,0.00000,0.0167
97,0.50,0.020,3,11,59,-1,-1,0.0024,4.6098,0.2277,0.00000,0.0099
98,0.50,0.020,2,6,41,146,139,0.8285,11.7427,0.1042,-0.01232,2.1887
99,0.50,0.020,2,9,52,187,181,0.8150,11.7863,0.1058,-0.01212,2.0894
100,0.50,0.020,3,15,50,-1,-1,0.0053,4.6422,0.2242,0.00000,0.0204
1,0.55,0.020,3,13,51,-1,-1,0.0922,5.1853,0.2069,-0.00505,0.1118
2,0.55,0.020,3,9,60,-1,-1,0.0023,4.6046,0.2213,0.00000,0.0088
3,0.55,0.020,1,1,-1,79,66,0.7825,12.0497,0.1085,-0.04625,1.9490
4,0.55,0.020,3,9,64,-1,-1,0.0020,4.5895,0.2310,0.00000,0.0067
5,0.55,0.020,3,9,58,-1,-1,0.0027,4.6070,0.2315,0.00000,0.0118
6,0.55,0.020,3,11,63,-1,-1,0.0029,4.6071,0.2333,0.00000,0.0145
7,0.55,0.020,3,13,10,-1,-1,0.0647,5.1300,0.2047,-0.01002,0.0913
8,0.55,0.020,3,9,62,-1,-1,0.0031,4.6322,0.2320,0.00000,0.0092
9,0.55,0.020,3,10,56,-1,-1,0.0036,4.6247,0.2281,0.00000,0.0145
10,0.55,0.020,3,15,48,-1,-1,0.0505,4.8520,0.2133,-0.00350,0.0879
11,0.55,0.020,3,8,74,-1,-1,0.0013,4.5712,0.2271,0.00000,0.0053
12,0.55,0.020,3,11,63,-1,-1,0.0036,4.6315,0.2309,0.00000,0.0187
13,0.55,0.020,3,8,71,-1,-1,0.0055,4.7140,0.2357,0.00000,0.0181
14,0.55,0.020,1,1,-1,105,96,0.8557,12.0102,0.1010,-0.01989,2.6082
15,0.55,0.020,3,8,75,-1,-1,0.0020,4.5835,0.2330,0.00000,0.0068
16,0.55,0.020,1,1,-1,75,69,0.6793,11.7697,0.1227,-0.04124,1.5111
17,0.55,0.020,3,14,41,-1,-1,0.0079,4.6554,0.2227,-0.00150,0.0263
18,0.55,0.020,3,8,71,-1,-1,0.0043,4.6533,0.2333,0.00000,0.0147
19,0.55,0.020,3,7,75,-1,-1,0.0030,4.6247,0.2337,0.00000,0.0087
20,0.55,0.020,3,8,67,-1,-1,0.0030,4.6273,0.2202,0.00000,0.0096
21,0.55,0.020,3,11,53,-1,-1,0.0035,4.6175,0.2248,0.00000,0.0118
22,0.55,0.020,3,10,59,-1,-1,0.0035,4.6178,0.2309,0.00000,0.0139
23,0.55,0.020,3,10,63,-1,-1,0.0019,4.5818,0.2318,0.00000,0.0080
24,0.55,0.020,3,8,65,-1,-1,0.0021,4.5888,0.2321,0.00000,0.0067
25,0.55,0.020,3,11,63,-1,-1,0.0079,4.7132,0.2253,0.00000,0.0220
26,0.55,0.020,3,13,58,-1,-1,0.0046,4.6639,0.2231,0.00000,0.0188
27,0.55,0.020,3,9,71,-1,-1,0.0034,4.6242,0.2292,0.00000,0.0130
28,0.55,0.020,3,14,10,-1,-1,0.0401,4.9552,0.2134,-0.00710,0.0843
29,0.55,0.020,3,10,63,-1,-1,0.0034,4.6306,0.2312,0.00000,0.0111
30,0.55,0.020,3,11,56,-1,-1,0.0048,4.6819,0.2296,0.00000,0.0150
31,0.55,0.020,2,4,48,165,154,0.9090,12.2622,0.0948,-0.00907,2.9298
32,0.55,0.020,3,8,63,-1,-1,0.0054,4.6863,0.2303,0.00000,0.0144
33,0.55,0.020,3,7,78,-1,-1,0.0022,4.5948,0.2375,0.00000,0.0082
34,0.55,0.020,3,8,65,-1,-1,0.0026,4.6065,0.2340,0.00000,0.0072
35,0.55,0.020,3,8,63,-1,-1,0.0046,4.6810,0.2338,0.00000,0.0111
36,0.55,0.020,3,6,75,-1,-1,0.0041,4.6686,0.2361,0.00000,0.0071
37,0.55,0.020,3,10,62,-1,-1,0.0050,4.6516,0.2339,0.00000,0.0174
38,0.55,0.020,3,8,72,-1,-1,0.0019,4.5858,0.2365,0.00000,0.0072
39,0.55,0.020,3,9,62,-1,-1,0.4017,6.9994,0.1621,-0.00595,0.6613
40,0.55,0.020,3,10,45,-1,-1,0.0049,4.6599,0.2240,0.00000,0.0134
41,0.55,0.020,3,15,9,-1,-1,0.0491,5.1990,0.2019,-0.01029,0.0837
42,0.55,0.020,2,4,50,148,135,0.9012,12.0668,0.0952,-0.01134,2.6734
43,0.55,0.020,3,7,77,-1,-1,0.0040,4.6553,0.2308,0.00000,0.0132
44,0.55,0.020,3,7,71,-1,-1,0.0021,4.5880,0.2377,0.00000,0.0074
45,0.55,0.020,3,11,61,-1,-1,0.2951,6.2782,0.1772,-0.00604,0.4262
46,0.55,0.020,3,3,49,-1,-1,0.0005,4.5408,0.2291,0.00000,0.0013
47,0.55,0.020,3,9,72,-1,-1,0.0043,4.6636,0.2323,0.00000,0.0134
48,0.55,0.020,3,8,52,-1,-1,0.0020,4.5836,0.2283,0.00000,0.0060
49,0.55,0.020,3,12,58,-1,-1,0.0044,4.6731,0.2247,0.00000,0.0182
50,0.55,0.020,3,10,63,-1,-1,0.0030,4.6305,0.2321,0.00000,0.0137
51,0.55,0.020,3,9,62,-1,-1,0.0029,4.6168,0.2288,0.00000,0.0098
52,0.55,0.020,2,4,47,139,131,0.8693,12.3368,0.0997,-0.01082,2.5545
53,0.55,0.020,2,3,29,161,133,0.9578,12.1366,0.0901,-0.01127,3.9741
54,0.55,0.020,3,10,58,-1,-1,0.0039,4.6634,0.2289,0.00000,0.0108
55,0.55,0.020,3,11,58,-1,-1,0.0023,4.5979,0.2284,0.00000,0.0109
56,0.55,0.020,3,11,66,-1,-1,0.0036,4.6309,0.2277,0.00000,0.0127
57,0.55,0.020,3,9,54,-1,-1,0.0022,4.5917,0.2271,0.00000,0.0085
58,0.55,0.020,3,12,61,-1,-1,0.0041,4.6340,0.2242,0.00000,0.0127
59,0.55,0.020,3,8,78,-1,-1,0.0039,4.6604,0.2376,0.00000,0.0082
60,0.55,0.020,3,8,62,-1,-1,0.0028,4.6120,0.2333,0.00000,0.0079
61,0.55,0.020,3,11,65,-1,-1,0.0044,4.6510,0.2270,0.00000,0.0182
62,0.55,0.020,3,9,69,-1,-1,0.0039,4.6414,0.2362,0.00000,0.0119
63,0.55,0.020,3,10,63,-1,-1,0.0037,4.6510,0.2271,0.00000,0.0112
64,0.55,0.020,3,12,61,-1,-1,0.0026,4.6075,0.2260,0.00000,0.0106
65,0.55,0.020,3,7,67,-1,-1,0.0021,4.5884,0.2304,0.00000,0.0060
66,0.55,0.020,2,6,50,157,152,0.7936,12.2004,0.1080,-0.01158,1.9401
67,0.55,0.020,3,13,59,-1,-1,0.0320,4.7853,0.2160,-0.00209,0.0575
68,0.55,0.020,3,8,54,-1,-1,0.0023,4.6047,0.2255,0.00000,0.0059
69,0.55,0.020,3,10,63,-1,-1,0.0040,4.6413,0.2263,0.00000,0.0154
70,0.55,0.020,1,1,-1,85,73,0.7990,12.3083,0.1064,-0.04559,2.0184
71,0.55,0.020,3,7,72,-1,-1,0.0049,4.6976,0.2346,0.00000,0.0152
72,0.55,0.020,3,6,65,-1,-1,0.7137,9.5167,0.1203,-0.00921,1.7345
73,0.55,0.020,3,10,8,-1,-1,0.0374,5.0392,0.2116,-0.00716,0.0639
74,0.55,0.020,3,9,9,-1,-1,0.0472,4.9613,0.2091,-0.00704,0.0578
75,0.55,0.020,3,13,49,-1,-1,0.0031,4.6101,0.2225,0.00000,0.0152
76,0.55,0.020,3,14,44,-1,-1,0.0039,4.6400,0.2259,0.00000,0.0170
77,0.55,0.020,3,8,77,-1,-1,0.0020,4.5856,0.2377,0.00000,0.0070
78,0.55,0.020,3,12,50,-1,-1,0.0041,4.6411,0.2272,0.00000,0.0179
79,0.55,0.020,3,9,63,-1,-1,0.0033,4.6149,0.2322,0.00000,0.0128
80,0.55,0.020,3,9,74,-1,-1,0.0034,4.6330,0.2314,0.00000,0.0132
81,0.55,0.020,3,8,75,-1,-1,0.0046,4.6779,0.2334,0.00000,0.0128
82,0.55,0.020,3,10,10,-1,-1,0.0253,4.9768,0.2129,-0.00616,0.0392
83,0.55,0.020,3,9,67,-1,-1,0.0047,4.6690,0.2367,0.00000,0.0142
84,0.55,0.020,3,9,69,-1,-1,0.0038,4.6545,0.2291,0.00000,0.0099
85,0.55,0.020,1,1,-1,77,67,0.7799,12.1450,0.1095,-0.04266,1.9208
86,0.55,0.020,2,2,12,133,102,0.9769,12.2328,0.0878,-0.01057,3.9721
87,0.55,0.020,3,11,60,-1,-1,0.0048,4.6792,0.2314,0.00000,0.0167
88,0.55,0.020,3,7,70,-1,-1,0.0034,4.6282,0.2354,0.00000,0.0118
89,0.55,0.020,3,10,60,-1,-1,0.0038,4.6288,0.2208,0.00000,0.0143
90,0.55,0.020,3,12,62,-1,-1,0.0049,4.6588,0.2307,0.00000,0.0165
91,0.55,0.020,3,8,55,-1,-1,0.0039,4.6402,0.2311,0.00000,0.0092
92,0.55,0.020,3,4,17,-1,-1,0.0595,4.9929,0.2021,-0.00730,0.0785
93,0.55,0.020,3,9,58,-1,-1,0.0033,4.6310,0.2284,0.00000,0.0146
94,0.55,0.020,3,9,65,-1,-1,0.0049,4.6713,0.2269,0.00000,0.0135
95,0.55,0.020,3,13,57,-1,-1,0.0052,4.6843,0.2258,0.00000,0.0167
96,0.55,0.020,3,9,62,-1,-1,0.0039,4.6362,0.2284,0.00000,0.0137
97,0.55,0.020,3,10,59,-1,-1,0.0034,4.6280,0.2302,0.00000,0.0174
98,0.55,0.020,2,6,41,153,143,0.8682,12.3292,0.0988,-0.01185,2.3968
99,0.55,0.020,3,12,52,-1,-1,0.4736,7.3320,0.1521,-0.00800,0.8773
100,0.55,0.020,3,14,50,-1,-1,0.0041,4.6361,0.2246,0.00000,0.0224
1,0.60,0.020,3,12,51,-1,-1,0.0862,5.1460,0.2078,-0.00502,0.1029
2,0.60,0.020,3,8,60,-1,-1,0.0023,4.6046,0.2213,0.00000,0.0080
3,0.60,0.020,1,1,-1,75,64,0.7190,12.1595,0.1170,-0.04902,1.7046
4,0.60,0.020,3,9,64,-1,-1,0.0024,4.6032,0.2327,0.00000,0.0090
5,0.60,0.020,3,9,58,-1,-1,0.0029,4.6200,0.2311,0.00000,0.0116
6,0.60,0.020,3,10,63,-1,-1,0.0045,4.6666,0.2335,0.00000,0.0209
7,0.60,0.020,3,12,10,-1,-1,0.0686,5.1634,0.2042,-0.01055,0.0971
8,0.60,0.020,3,9,62,-1,-1,0.0032,4.6237,0.2300,0.00000,0.0134
9,0.60,0.020,3,10,56,-1,-1,0.0031,4.6345,0.2264,0.00000,0.0106
10,0.60,0.020,3,10,48,-1,-1,0.4775,7.3716,0.1510,-0.00934,0.8384
11,0.60,0.020,3,7,74,-1,-1,0.0015,4.5712,0.2287,0.00000,0.0050
12,0.60,0.020,3,10,63,-1,-1,0.0060,4.7135,0.2309,0.00000,0.0213
13,0.60,0.020,3,8,71,-1,-1,0.0052,4.6993,0.2349,0.00000,0.0136
14,0.60,0.020,1,1,-1,105,97,0.8501,11.9166,0.1017,-0.02038,2.5869
15,0.60,0.020,3,8,75,-1,-1,0.0033,4.6179,0.2342,0.00000,0.0116
16,0.60,0.020,1,1,-1,73,67,0.6522,12.0015,0.1267,-0.04407,1.4342
17,0.60,0.020,3,13,41,-1,-1,0.0085,4.6624,0.2230,-0.00184,0.0242
18,0.60,0.020,3,8,71,-1,-1,0.0017,4.5755,0.2365,0.00000,0.0059
19,0.60,0.020,3,7,75,-1,-1,0.0021,4.5926,0.2335,0.00000,0.0066
20,0.60,0.020,3,7,67,-1,-1,0.0023,4.6049,0.2202,0.00000,0.0056
21,0.60,0.020,3,10,53,-1,-1,0.0049,4.6778,0.2261,0.00000,0.0128
22,0.60,0.020,3,10,59,-1,-1,0.0028,4.6168,0.2289,0.00000,0.0119
23,0.60,0.020,3,9,63,-1,-1,0.0030,4.6146,0.2274,0.00000,0.0103
24,0.60,0.020,3,7,65,-1,-1,0.0029,4.6226,0.2313,0.00000,0.0105
25,0.60,0.020,3,10,63,-1,-1,0.0059,4.6863,0.2271,0.00000,0.0145
26,0.60,0.020,3,12,58,-1,-1,0.0037,4.6281,0.2231,0.00000,0.0123
27,0.60,0.020,3,8,71,-1,-1,0.0038,4.6383,0.2287,0.00000,0.0139
28,0.60,0.020,3,14,10,-1,-1,0.0471,4.9883,0.2129,-0.00761,0.1029
29,0.60,0.020,3,9,63,-1,-1,0.0033,4.6300,0.2310,0.00000,0.0130
30,0.60,0.020,3,10,56,-1,-1,0.0046,4.6510,0.2300,0.00000,0.0135
31,0.60,0.020,2,3,48,161,145,0.9213,12.3236,0.0935,-0.00947,3.1086
32,0.60,0.020,3,7,63,-1,-1,0.0041,4.6610,0.2350,0.00000,0.0122
33,0.60,0.020,3,7,78,-1,-1,0.0027,4.6155,0.2369,0.00000,0.0105
34,0.60,0.020,3,7,65,-1,-1,0.0029,4.6115,0.2307,0.00000,0.0083
35,0.60,0.020,3,8,63,-1,-1,0.0027,4.6130,0.2343,0.00000,0.0096
36,0.60,0.020,3,6,75,-1,-1,0.0041,4.6686,0.2359,0.00000,0.0078
37,0.60,0.020,3,9,62,-1,-1,0.0037,4.6358,0.2356,0.00000,0.0175
38,0.60,0.020,3,7,72,-1,-1,0.0024,4.6036,0.2382,0.00000,0.0075
39,0.60,0.020,3,12,62,-1,-1,0.0453,4.8153,0.2146,-0.00423,0.0651
40,0.60,0.020,3,10,45,-1,-1,0.0039,4.6400,0.2256,0.00000,0.0123
41,0.60,0.020,3,14,10,-1,-1,0.0518,5.2343,0.2016,-0.01078,0.0873
42,0.60,0.020,2,4,50,150,138,0.8943,12.2561,0.0961,-0.01101,2.6335
43,0.60,0.020,3,7,77,-1,-1,0.0030,4.6233,0.2283,0.00000,0.0102
44,0.60,0.020,3,6,71,-1,-1,0.0035,4.6405,0.2362,0.00000,0.0104
45,0.60,0.020,3,10,61,-1,-1,0.3074,6.3525,0.1755,-0.00630,0.4529
46,0.60,0.020,3,3,49,-1,-1,0.0018,4.5837,0.2281,0.00000,0.0025
47,0.60,0.020,3,8,72,-1,-1,0.0037,4.6318,0.2302,0.00000,0.0137
48,0.60,0.020,3,7,52,-1,-1,0.0012,4.5626,0.2283,0.00000,0.0043
49,0.60,0.020,3,11,58,-1,-1,0.0032,4.6167,0.2284,0.00000,0.0125
50,0.60,0.020,3,9,63,-1,-1,0.0030,4.6305,0.2355,0.00000,0.0114
51,0.60,0.020,3,9,62,-1,-1,0.0033,4.6259,0.2317,0.00000,0.0125
52,0.60,0.020,2,3,47,136,123,0.8960,12.0840,0.0962,-0.01157,2.7161
53,0.60,0.020,3,5,29,-1,162,0.9821,11.9088,0.0878,-0.01176,4.9892
54,0.60,0.020,3,9,58,-1,-1,0.0039,4.6634,0.2272,0.00000,0.0126
55,0.60,0.020,3,10,58,-1,-1,0.0037,4.6326,0.2265,0.00000,0.0140
56,0.60,0.020,3,10,66,-1,-1,0.0030,4.6309,0.2271,0.00000,0.0132
57,0.60,0.020,3,9,54,-1,-1,0.0040,4.6616,0.2269,0.00000,0.0101
58,0.60,0.020,3,11,61,-1,-1,0.0040,4.6386,0.2260,0.00000,0.0167
59,0.60,0.020,3,7,78,-1,-1,0.0043,4.6645,0.2373,0.00000,0.0146
60,0.60,0.020,3,8,62,-1,-1,0.0028,4.6170,0.2334,0.00000,0.0090
61,0.60,0.020,3,10,65,-1,-1,0.0032,4.6157,0.2287,0.00000,0.0138
62,0.60,0.020,3,8,69,-1,-1,0.0037,4.6340,0.2346,0.00000,0.0130
63,0.60,0.020,3,9,63,-1,-1,0.0036,4.6253,0.2280,0.00000,0.0117
64,0.60,0.020,3,11,61,-1,-1,0.0038,4.6372,0.2258,0.00000,0.0112
